userId,movieId,rating,timestamp
391,3005,1.0,1030944490
256,106489,3.5,1446580104
331,8784,4.5,1537158023
376,1372,3.5,1364932606
369,839,2.5,1237081708
428,551,4.0,1111524154
140,165,4.0,967049233
57,3081,4.0,972174580
57,95,3.0,969754664
332,1208,4.0,1352671696
111,3979,1.5,1516144021
428,4022,2.0,1111489649
575,2567,4.0,926510311
391,3159,4.0,1030825131
18,32,4.0,1455209840
469,541,5.0,965335217
18,1608,3.0,1455735712
534,90403,4.0,1459796538
381,34072,3.5,1164383580
391,541,5.0,1030827097
534,66785,4.5,1459797031
6,460,3.0,845555281
222,2205,3.5,1391354406
369,466,3.0,1237082947
33,1487,3.0,939716855
469,1222,5.0,965333794
346,4816,3.0,1125857879
577,1961,4.0,945978437
266,440,2.0,945669464
18,6709,3.0,1456919632
601,858,5.0,1441639429
146,3868,3.0,1312507737
381,7361,4.0,1200824433
428,6957,4.0,1111523815
331,4367,1.5,1537158101
292,80363,4.0,1421974548
290,910,5.0,974938064
140,986,5.0,949666758
305,85342,4.0,1460304870
18,1721,4.0,1455748443
290,1234,4.0,974942189
140,49524,3.5,1180627544
305,73323,5.0,1460137048
18,1784,3.5,1456672335
428,2028,3.5,1111524302
517,2355,0.5,1487957127
18,1918,3.5,1455735827
305,1259,4.5,1460135385
517,2409,0.5,1487954047
6,531,3.0,845554296
305,67255,5.0,1460137656
469,1518,3.0,965334230
290,3559,4.0,974938725
382,47124,3.5,1515173781
517,2,3.0,1487954340
315,1201,3.0,939922322
109,6,3.0,841108665
33,110,5.0,939648134
534,1198,4.0,1459787998
422,4220,4.0,986172320
57,2336,3.0,972172450
382,374,3.5,1515174691
577,2020,4.0,945978416
381,4016,4.0,1167543120
64,2329,4.0,1161519962
331,4223,4.0,1537158152
391,2746,4.0,1032648752
577,2474,3.0,945978474
111,71057,1.5,1516144107
376,1270,4.5,1364933313
77,4878,1.0,1535107550
51,26680,3.5,1230931737
514,2762,4.0,1533872490
517,140359,3.0,1487956029
64,588,4.0,1161520247
422,4187,4.0,986172401
222,1682,4.0,1391351595
601,1193,4.0,1521467829
332,922,4.5,1352671024
352,103249,4.0,1493674543
415,3730,4.0,1382470210
305,2716,4.0,1511719000
287,1411,3.5,1110231233
18,1219,4.5,1455050177
290,1254,5.0,975030896
256,4254,3.5,1446581308
57,2804,4.0,965796211
18,69122,3.0,1455529969
534,115617,2.5,1459788210
517,455,1.5,1487954445
111,168418,4.5,1516153655
222,61132,2.5,1391374803
64,231,4.5,1161520600
266,316,3.0,946768550
382,593,5.0,1515160658
51,1014,0.5,1230931457
305,59900,4.0,1460136917
593,44191,4.0,1181007785
57,2858,5.0,965796238
532,1954,3.0,1025523798
140,4700,3.0,1010775559
47,30793,3.0,1496212048
140,4776,4.0,1018535155
381,54780,3.0,1197247595
503,4450,3.0,1335219642
109,537,3.0,841141448
563,783,4.0,1441846374
534,76251,4.5,1459787998
64,39183,4.0,1161521523
151,1,5.0,855947195
223,595,3.5,1226209752
223,4896,4.0,1226210070
51,1249,5.0,1230932464
292,440,3.5,1483193969
382,186,3.0,1515173845
331,608,5.0,1537235353
382,116887,3.5,1515171056
111,79592,3.0,1516141839
111,7254,0.5,1516140916
33,715,4.0,939715369
305,2011,5.0,1511719155
57,1726,2.0,972175871
577,969,4.0,945965658
305,106491,3.0,1460366218
6,315,4.0,845553522
420,2819,4.0,1218036394
351,73344,4.0,1325979268
18,6333,4.0,1464994734
351,4226,4.0,1333037489
292,5445,4.0,1265679884
401,112552,3.0,1514346994
430,529,5.0,962936094
33,2724,3.0,939646557
305,4034,4.5,1516462785
517,2671,3.0,1492339185
6,867,3.0,845556412
57,720,5.0,965796004
64,697,3.0,1161566670
7,5952,4.5,1106636527
391,589,4.0,1030826859
469,1263,4.0,965846438
164,4023,3.0,999708085
428,8917,4.0,1111489517
331,3535,5.0,1537157975
514,2118,3.5,1535944654
514,184471,3.0,1533946968
532,480,4.0,1025523745
279,2716,3.5,1506394879
80,90405,4.0,1377308290
382,56152,4.5,1515161062
18,1371,4.0,1455617646
469,2599,4.0,965336920
534,2762,4.0,1459787998
428,2890,3.5,1111489218
287,4848,4.0,1110231105
187,1136,4.0,1180734773
517,4022,4.0,1487953207
111,48385,2.5,1516153506
18,1201,5.0,1455051405
7,49824,3.0,1173051469
517,457,2.5,1487957605
140,2194,4.0,942843138
534,96417,3.0,1459789088
33,1641,5.0,939647444
222,5225,3.0,1391350682
391,3484,1.0,1030944050
352,48516,4.5,1493674070
371,592,4.0,1407692720
514,8906,2.0,1534114281
305,965,4.0,1518768359
310,3555,4.5,1078648799
18,7293,3.0,1455050834
18,112852,4.5,1455618433
305,64839,5.0,1460136679
159,2424,3.0,1508640419
517,1262,4.0,1487958689
534,1485,3.5,1465036544
18,1892,4.0,1458679104
33,580,1.0,939715414
64,1345,4.5,1161620700
534,2081,4.0,1459787997
7,5989,4.0,1106636600
6,16,4.0,845553819
266,32,4.0,945751855
391,1594,5.0,1032390126
223,7153,3.5,1226209838
57,1356,4.0,965798785
290,3730,5.0,974937974
534,165,4.5,1459787998
381,4370,3.0,1166971997
57,485,3.0,965797759
369,40583,3.0,1237081747
422,3175,3.0,986173759
111,86833,4.5,1516141359
57,1674,3.0,965796733
111,54004,4.5,1516151866
57,3105,4.0,972172393
428,5128,2.5,1111489827
111,82852,1.0,1516152440
57,783,3.0,972175105
514,1388,3.0,1533874773
346,2997,2.5,1125857586
581,7147,3.5,1447007480
159,2959,3.0,1508640222
346,5951,3.0,1125858412
187,6283,3.5,1161849854
111,78772,1.5,1516141819
57,3441,4.0,965799608
601,1,4.0,1521467801
331,56782,5.0,1537158113
348,4865,5.0,1378849974
111,2717,2.5,1517441464
457,1374,5.0,993610795
33,296,5.0,939717613
469,112,3.0,965334011
503,6377,3.0,1335219478
159,46976,1.0,1508641051
581,4886,4.5,1447007410
528,48516,4.5,1391736036
292,2720,3.0,1016841711
109,355,3.0,841108665
7,1917,4.0,1106635484
514,62,4.0,1533949200
140,3798,3.0,1012506472
18,5995,4.5,1455735416
415,2329,4.0,1382470071
342,2683,3.0,1042821871
290,2739,4.0,974942857
352,111364,2.0,1493675147
517,4896,4.0,1487956889
64,27266,4.5,1161529878
391,3347,4.0,1032389313
526,215,5.0,1502132362
424,318,3.5,1457842711
585,3173,4.0,1307416468
514,51077,2.0,1533874683
465,1269,5.0,959896090
64,1061,3.5,1161620573
190,5816,5.0,1504310099
111,56805,2.5,1516152430
292,72998,4.0,1293562782
51,1186,4.5,1230929701
51,4041,3.5,1230930093
305,8368,3.0,1511719270
534,102445,3.5,1459787997
111,68157,4.5,1516143172
503,175,4.5,1335214491
111,39715,0.5,1516151910
6,89,4.0,845555124
292,3360,3.5,1265679538
80,4886,4.0,1377308761
382,53464,3.5,1515173302
401,364,3.5,1514347354
417,106489,4.5,1536894596
111,4974,1.0,1516141433
57,537,3.0,965797376
256,64957,4.5,1446580671
428,455,1.0,1111523600
534,86892,4.5,1459787998
420,36401,3.0,1218036580
352,112556,4.0,1493674235
469,1372,3.0,965334332
593,49272,3.0,1181007776
140,648,4.0,949667466
305,65216,4.5,1518198937
266,1298,5.0,944891503
582,116797,3.5,1463474243
428,1222,3.0,1111488452
57,2080,4.0,965796031
581,116797,4.0,1447007183
465,2028,5.0,959896573
593,1476,4.0,1181007207
517,63113,0.5,1487958197
534,8361,2.0,1459787998
18,6787,4.0,1534020896
469,3147,5.0,965333531
369,353,3.0,1237082128
140,44709,4.0,1166645423
517,56174,3.0,1487953180
376,4993,4.5,1364933127
287,168,1.5,1110229852
292,91658,1.5,1332678344
111,160567,4.5,1516154665
352,108190,2.5,1493674775
292,45672,2.0,1169929390
305,177763,2.5,1519393119
381,367,1.0,1165975313
517,914,4.5,1487953960
33,1617,5.0,939646982
430,6287,3.0,1057519275
140,2700,1.0,944488906
222,26732,4.0,1391353980
290,111,5.0,975030622
391,4298,5.0,1030827772
517,6951,2.0,1487956039
517,588,3.0,1487956665
563,2918,3.5,1439932518
351,50445,2.5,1328387594
514,5925,2.0,1534114147
64,5991,3.5,1161521014
381,53953,4.0,1200823778
517,106438,2.0,1487962947
57,3639,3.0,969754343
534,2085,4.0,1459787998
111,16,4.5,1518640768
534,91630,4.5,1459787997
279,55820,3.5,1506394665
187,6214,4.0,1161849883
111,116977,2.5,1516152600
111,24,2.5,1518640854
265,3259,3.0,965319070
575,296,5.0,926510724
57,1954,4.0,969754244
140,6887,3.5,1079472527
292,296,3.0,990062598
381,40815,4.0,1164876936
265,3156,2.0,965315328
266,2918,2.0,944980740
6,597,4.0,845553354
517,47,2.0,1487958109
503,81456,3.0,1335219694
287,3793,0.5,1110229966
222,2716,4.0,1391351583
369,250,2.5,1237082131
351,60069,4.0,1328288176
469,2871,5.0,965846425
57,2054,3.0,965798916
534,51662,4.0,1459787996
577,952,4.0,945965795
33,2396,4.0,939647444
332,1210,3.5,1352672627
517,2053,0.5,1487955686
287,1372,0.5,1110229895
97,4993,5.0,1043382998
534,103253,1.5,1459787997
88,54286,4.5,1331421792
514,3244,2.5,1533946650
80,103688,4.0,1377309232
469,1258,5.0,965846167
382,1517,3.5,1515162287
241,6953,3.0,1447540347
369,2571,4.5,1237083087
215,1208,5.0,1260908749
534,1917,4.5,1459787996
305,56367,5.0,1519593027
292,3633,4.0,1332678636
18,2058,3.5,1476911164
64,5679,3.0,1161521059
348,6953,4.5,1378851541
398,1136,5.0,1311207902
18,588,3.5,1455209912
111,168144,4.0,1516156395
415,750,5.0,1382469985
424,27773,2.5,1457843819
601,4963,4.5,1441639875
140,434,3.0,1085569685
369,3638,3.0,1236830508
346,2467,4.0,1125858366
64,3300,4.0,1161565598
332,30793,3.5,1352672158
331,73017,3.5,1537157908
80,63113,4.5,1377308497
563,8643,3.0,1441845019
265,2011,3.0,965315141
391,1041,4.0,1032390066
305,70286,4.5,1460222144
80,49278,4.5,1377308295
563,97921,3.5,1439933370
346,6711,3.5,1172692415
517,3489,2.5,1487954385
382,4444,3.5,1515171204
469,2331,3.0,965425699
469,1080,5.0,965336888
109,110,5.0,841106621
528,81591,1.5,1391736522
47,8958,3.5,1496206831
146,344,2.0,1312508994
517,272,1.0,1488399245
391,2908,5.0,1030825032
57,1136,5.0,965796238
417,8914,2.5,1529375041
331,30793,1.5,1537157979
305,2028,4.0,1460135344
266,2812,3.0,945670208
57,227,1.0,969754641
382,53974,1.0,1515162391
305,30812,4.0,1460227548
376,54286,5.0,1364958413
57,1518,3.0,969754552
371,7361,5.0,1407692473
376,1265,4.0,1364933800
305,608,3.5,1460964093
51,4591,3.0,1230931975
305,1250,5.0,1460305704
563,58154,3.5,1449187552
332,904,4.5,1352673895
331,4034,3.0,1537157817
517,1381,0.5,1487956359
57,1678,3.0,972172280
323,272,3.5,1422640615
532,589,4.0,1025523716
323,457,3.5,1422640371
346,3160,4.5,1094645785
424,108729,3.5,1457902087
424,136469,5.0,1457844263
222,5459,3.0,1391352108
601,2959,5.0,1441639461
517,82459,1.0,1487953537
465,3551,5.0,959895977
391,368,4.0,1030824455
64,16,5.0,1161528794
18,4963,4.0,1455209694
332,316,3.0,1352673407
64,2291,4.0,1161521153
57,2918,5.0,965798031
292,3638,3.5,1332678591
415,3717,3.5,1382470439
382,1917,3.5,1515173362
534,7458,3.5,1459788600
290,2352,3.0,974942632
381,8361,3.5,1167542362
6,2,4.0,845553522
51,316,4.5,1230931604
514,11,4.0,1533949297
517,595,4.0,1487956653
111,53993,2.0,1516141835
517,6662,3.5,1488399600
6,135,3.0,845554987
111,2294,2.5,1518903905
222,41285,3.5,1391353374
342,3617,3.0,1042822202
391,5292,4.0,1032390019
593,4034,3.5,1181007701
323,112290,3.5,1422640805
420,1136,5.0,1218040275
211,1704,5.0,1350913088
514,2268,4.5,1533948633
382,109846,3.5,1515249603
266,2395,3.0,944940825
266,2770,3.0,945669609
563,72737,4.0,1441846473
140,2312,4.0,942843611
33,1188,4.0,939647873
514,3362,4.0,1534551265
534,98491,4.0,1459792458
430,2501,5.0,963545212
33,322,2.0,939716829
57,2396,5.0,965796869
57,1269,4.0,965796373
292,2949,4.0,1332678642
266,555,5.0,945670160
469,1924,4.0,965335812
222,49396,3.0,1391375018
51,2015,4.0,1230930402
534,122902,2.0,1459795426
194,1252,3.5,1110316645
369,6874,3.5,1237082753
517,6373,1.5,1487957988
346,5812,3.5,1094646851
33,1446,5.0,939648134
111,4308,2.5,1516140952
469,1858,2.0,965334076
51,781,4.0,1230931517
332,89745,2.5,1352673707
266,1911,1.0,948586121
391,1059,5.0,1030827326
537,97304,4.5,1424138371
140,4727,3.0,1020883917
57,3773,1.0,965797677
111,168326,4.0,1517440858
57,1129,3.0,965798130
140,3098,4.0,993208220
382,81847,4.5,1515161451
6,330,3.0,845555071
51,34338,5.0,1230930704
305,968,5.0,1463503095
241,3252,3.5,1447536670
382,8368,4.5,1515162165
517,55052,4.0,1487953885
211,79132,4.5,1350912248
287,2762,2.0,1110230979
279,2115,4.0,1506394809
159,4246,5.0,1508641138
18,106782,3.0,1471043729
381,4643,2.0,1167541817
305,2268,5.0,1460222358
64,1917,2.5,1161520519
51,4865,5.0,1230930023
305,51662,3.0,1516130709
265,2455,2.0,965315073
140,3168,4.0,1021899051
534,67197,3.5,1459795615
351,92048,4.0,1328296773
57,3070,3.0,965798373
187,8012,4.0,1180302224
279,1198,4.0,1506394231
310,6410,4.5,1078649387
382,910,4.0,1515160874
290,1385,3.0,975032090
187,1089,4.5,1161849370
80,1302,4.0,1377306348
391,1900,4.0,1030827597
140,5102,3.0,1012506623
305,34319,4.0,1460303278
241,8981,4.0,1447540810
381,3999,3.0,1168666243
109,597,3.0,841107643
469,3244,5.0,965425742
568,3261,3.0,1243575983
534,48,4.0,1459792580
18,34,2.5,1455617533
159,8533,4.0,1508641045
352,94959,4.0,1493674402
465,95,3.0,959896430
6,15,4.0,845554505
420,4306,4.0,1218041586
211,70286,2.5,1350913292
7,8957,4.0,1106636098
18,74789,3.5,1455051099
310,1148,5.0,1078649856
222,60950,2.5,1391353384
514,1387,5.0,1534052825
469,2253,4.0,965334805
381,47810,1.5,1168481279
109,454,3.0,841106621
369,520,4.0,1237081588
57,1268,3.0,972174580
577,1968,3.0,945978474
6,277,5.0,845553844
57,110,4.0,965799491
64,5015,4.0,1161559896
601,60069,5.0,1513712149
391,3704,4.0,1032647725
190,6016,5.0,1504310109
265,260,5.0,965314715
465,1617,5.0,959895821
376,1249,4.0,1364932686
391,2791,3.0,1032389524
332,1203,4.0,1352671268
223,48516,4.0,1226209640
428,5810,2.0,1111524913
292,33493,4.0,1219625165
292,112852,4.5,1442098885
18,457,3.5,1477432493
18,59615,2.5,1455231357
292,87306,4.0,1324817825
57,1517,4.0,969753562
430,4034,5.0,994561753
7,45730,0.5,1161738279
290,3007,4.0,974937867
577,1275,4.0,945965886
57,1303,3.0,965798228
241,55247,3.5,1447536243
292,164909,2.5,1513546420
469,2668,3.0,965335888
534,95720,4.0,1459787999
401,66097,4.0,1510449819
331,54272,3.0,1537158199
358,65350,0.5,1339545973
111,48,3.5,1518640791
305,293,3.5,1460135877
391,1834,3.0,1030944178
503,3545,3.0,1335214707
279,97306,3.0,1506394882
279,1214,5.0,1506394349
420,6807,4.5,1218206957
420,54272,3.5,1218207477
352,1682,3.0,1493673518
51,247,5.0,1230928802
51,804,5.0,1230931511
266,1270,4.0,945669878
351,87306,2.5,1328269358
401,162578,3.5,1514346967
424,141,3.0,1457844358
305,102125,2.5,1460366341
577,3168,2.0,945965629
315,1247,5.0,939919700
292,588,4.0,1265680373
369,4214,3.0,1237081631
51,2011,3.5,1230929592
465,3257,3.0,959896430
577,1674,3.0,945978364
290,1950,5.0,974938272
381,8784,4.0,1166599455
332,2732,4.0,1352674272
503,7455,3.0,1335219803
305,1253,5.0,1460366849
18,1466,4.0,1476901312
514,1234,4.5,1533948733
256,146024,4.0,1446579860
111,102720,3.5,1516153315
290,11,4.0,974943069
57,1060,3.0,972173722
351,5989,4.0,1326106763
415,344,3.0,1382470309
371,6365,5.0,1407692315
305,34405,2.5,1520284858
18,8665,4.0,1455749019
6,170,3.0,845554263
140,41997,3.5,1152897804
577,1303,4.0,945965683
415,2291,4.0,1382470346
287,608,4.5,1110231586
279,541,5.0,1506394347
391,908,5.0,1030824732
514,3471,5.0,1533872127
428,3623,1.0,1111623136
187,27850,4.0,1161850324
140,3983,3.0,1004035971
290,1729,4.0,974942952
164,1923,3.0,999707976
577,2950,4.0,945978676
64,4343,2.5,1161565840
422,2959,4.0,1010279539
57,3446,4.0,965795650
352,4025,3.0,1493673676
503,1036,4.5,1335219567
265,266,3.0,965319070
33,2272,3.0,939715620
6,454,4.0,845553283
111,4069,2.5,1516141205
428,3827,1.5,1111623817
523,31658,5.0,1503125963
111,1088,3.0,1516153967
517,10,0.5,1487957717
292,63082,4.0,1234826879
80,71535,4.0,1377308802
469,2890,3.0,965846225
391,1916,5.0,1031030880
111,134861,2.5,1516154900
97,4306,5.0,1043383111
465,3723,5.0,959895645
391,1213,4.0,1030945624
51,2167,4.0,1230929572
305,65261,5.0,1460136834
109,516,3.0,841142032
517,4027,3.0,1488397756
391,1296,4.0,1030827923
305,99114,5.0,1460135804
332,1196,4.5,1352672144
140,3244,3.5,1055092533
503,3897,3.5,1335219550
190,8961,4.0,1504310067
109,364,3.0,841107487
279,588,2.0,1506395337
215,1704,4.5,1260908586
7,6534,0.5,1157949714
331,5956,4.5,1537158078
469,2413,3.0,965336469
222,44665,3.5,1391354420
164,1240,5.0,999708195
109,165,3.0,841106402
215,2000,3.0,1260909363
348,608,5.0,1378850760
305,90717,3.5,1460222341
401,33615,2.5,1514347874
211,3034,4.5,1350912147
391,1060,5.0,1032388476
187,4785,4.0,1161849301
47,47423,5.0,1496205761
292,53125,3.0,1306584107
164,1097,5.0,999707976
428,5459,1.5,1111525181
64,4973,5.0,1161520450
582,76093,4.5,1446792715
6,4,3.0,845554349
305,3916,4.0,1511719856
64,151,3.0,1161529309
465,1653,4.0,959896051
534,104241,4.0,1459787998
140,5902,3.0,1117730666
526,55814,4.0,1502132578
517,1247,2.5,1487953288
420,33903,4.5,1218036827
352,1997,4.5,1493932105
88,7147,3.5,1331421385
352,79091,4.0,1493674322
534,76175,4.0,1459787996
222,26322,3.5,1391353638
64,8981,4.0,1161559535
18,780,4.0,1455209824
140,3831,3.5,1079472417
187,3328,5.0,1161954924
469,1196,5.0,965333710
381,1198,4.0,1164383449
290,3728,4.0,974938908
140,4534,3.0,1014225103
517,8360,2.5,1487956765
514,1961,4.0,1533872374
469,1958,3.0,965425618
369,1923,3.5,1237081492
18,8798,4.0,1455617710
118,590,4.0,944923926
577,1356,3.0,945965866
51,2580,5.0,1230932203
424,103235,4.5,1457902125
111,4025,3.5,1516143239
109,354,3.0,841109755
534,87869,3.0,1459787997
77,8636,5.0,1535107569
391,1136,5.0,1030824520
532,2288,4.0,1025523852
287,101,4.0,1110231576
305,2542,3.5,1460224138
18,1223,4.5,1455050616
265,2657,1.0,965315485
18,5445,4.0,1455209691
369,2918,3.5,1237082037
51,6659,4.0,1230929951
514,1997,4.0,1533872377
222,4718,3.5,1391353653
526,106920,4.0,1502132005
6,336,3.0,845556223
305,8376,2.5,1535183790
569,434,4.0,849190654
323,454,3.0,1422640259
256,70286,4.0,1446579836
51,2661,3.0,1230932166
382,105504,5.0,1515162537
415,2858,3.5,1382470058
88,56782,4.5,1331421880
241,1221,4.0,1447536136
290,2915,4.0,974942824
428,5690,3.5,1111525979
290,2067,5.0,974942150
305,175303,3.0,1518767976
47,1021,2.0,1496206083
469,898,4.0,965336845
469,1719,5.0,965846053
57,3020,4.0,969754552
266,919,1.0,944980614
18,2329,4.0,1455209651
332,4011,4.0,1352671778
18,72378,3.0,1455529598
563,109895,2.5,1448253809
601,3114,3.5,1521467831
534,6377,4.0,1459787998
528,106782,4.0,1391736611
266,924,5.0,945751855
57,1372,4.0,965798806
348,296,5.0,1378850640
332,1617,4.0,1352671790
469,1748,3.0,965335273
111,134853,2.5,1516140998
287,1968,4.5,1110230043
305,111622,4.0,1460564104
187,586,1.5,1161864097
391,2571,5.0,1030826859
292,2005,3.0,1265679920
290,903,5.0,974938228
563,42732,3.5,1441846021
420,32587,4.0,1218207220
346,1212,4.0,1125857669
523,356,4.5,1503125976
88,58559,5.0,1331421795
265,1620,3.0,965318521
401,5218,3.5,1514347527
534,85367,5.0,1459787999
292,2080,3.0,1360446306
420,1281,4.0,1218036912
569,329,5.0,849190653
346,6242,4.5,1094651413
601,81845,4.0,1521397826
391,4144,5.0,1030945120
211,60684,5.0,1350912870
64,6385,5.0,1161559911
64,5810,4.0,1161564451
332,5291,5.0,1352672926
287,1373,0.5,1110230166
292,3893,2.0,1041613291
7,3114,4.5,1106635500
422,4133,2.0,986172497
428,6597,3.0,1111525878
428,1073,3.5,1111524246
290,1204,5.0,974937901
517,2424,1.5,1487957251
292,77561,4.5,1293563033
292,80463,4.0,1296436138
391,2858,4.0,1030824967
382,8643,2.5,1515248446
514,480,4.5,1533949907
111,2683,3.0,1516156295
18,60684,3.5,1455749277
534,108945,1.5,1459787997
80,318,5.0,1377308028
256,64969,4.5,1446581122
279,593,4.0,1506394242
211,1801,4.0,1350912046
256,1196,4.0,1446579723
382,39292,4.5,1515161997
18,2410,3.5,1456958417
47,47,3.0,1496209354
64,3969,0.5,1161620638
428,1831,1.0,1111623855
420,53468,3.5,1218039966
51,7004,3.0,1230929941
428,3033,2.5,1111523499
64,4734,2.0,1161559539
517,59725,0.5,1488398766
109,590,3.0,841107357
140,45668,3.0,1160763876
140,1213,3.0,942843185
381,497,4.0,1165975976
18,2028,4.0,1455209855
292,2406,3.0,973816970
47,47099,2.5,1496206808
514,182727,2.0,1536381035
287,2908,4.0,1110231625
279,50,3.5,1506394189
517,2791,3.5,1487957338
111,161580,4.5,1516153346
51,2524,3.5,1230931190
424,293,4.0,1457845787
514,150,4.0,1533948837
581,4022,4.5,1447007430
428,231,2.0,1111623767
346,7820,3.5,1133799346
428,2115,3.0,1111525787
420,54259,4.0,1218039919
381,2762,5.0,1200824255
331,7153,4.5,1537157647
140,292,3.0,967049135
381,3052,4.0,1197265272
534,4816,4.0,1459787997
6,104,4.0,845554349
51,2371,3.5,1230930355
51,1371,5.0,1230929650
140,368,3.0,942842814
532,2194,5.0,1025523745
582,49272,4.5,1446794191
534,253,4.0,1465036574
305,7454,3.0,1460303370
391,3175,2.0,1030825163
420,1193,4.0,1218040990
351,597,3.5,1326106838
534,53125,3.5,1459787995
469,2009,3.0,965335435
305,1225,5.0,1463503082
190,2324,5.0,1504309959
151,107,3.0,855947372
332,2174,3.0,1352673541
332,1093,4.0,1352670948
109,780,3.0,841108877
359,736,3.0,1198112116
140,5267,4.0,1032258894
593,318,4.5,1181007485
256,33004,4.0,1446580601
424,71668,2.5,1457846666
469,1690,3.0,965335788
187,3627,5.0,1161954605
381,317,3.5,1165975927
57,107,3.0,965797786
420,56367,4.5,1218041955
382,122920,4.0,1515161931
514,185029,4.0,1533874028
111,167018,4.5,1516141949
290,2699,3.0,975032185
376,1101,4.0,1364994494
601,1198,4.0,1521467805
465,2176,4.0,959896120
517,109846,1.0,1487956005
420,8464,4.5,1218207751
503,608,4.0,1335219379
111,112556,4.0,1516143257
111,67087,3.5,1516141349
498,349,5.0,839197218
351,88272,3.5,1328987979
111,76251,3.5,1516223101
415,99114,4.5,1382470214
51,2598,3.5,1230930292
223,3793,4.0,1226209808
376,34405,4.0,1364933349
342,2901,1.0,1042822170
57,160,1.0,969754090
64,1094,4.5,1161559675
382,111659,4.0,1515161029
346,1120,3.0,1094646772
159,84954,3.0,1508641273
64,3450,3.5,1161566020
398,914,5.0,1311207286
415,1021,4.0,1382469767
6,339,4.0,845553253
18,6300,4.5,1500747595
51,1639,5.0,1230929619
371,2571,5.0,1407692313
256,117887,4.0,1446999949
140,3257,3.0,967049135
33,2112,3.0,939716739
381,3270,4.0,1166208586
469,1238,5.0,965425364
64,2167,3.5,1161528879
64,3897,4.0,1161519677
164,3654,5.0,999708174
502,4412,0.5,1111757712
517,33615,2.0,1488398139
57,1226,4.0,969753168
223,2396,4.0,1226209812
64,1217,5.0,1161531086
265,3826,2.0,967559142
305,47,4.0,1460135569
290,318,5.0,974938193
582,89745,5.0,1446792664
537,98961,4.0,1424144828
241,5878,4.0,1447536989
18,480,3.5,1455209811
33,508,3.0,939647015
577,435,3.0,945967219
305,8810,4.5,1519494384
51,4508,3.5,1230930925
352,44191,4.0,1493674062
469,2054,3.0,965335769
346,8228,3.0,1133799543
376,59369,5.0,1364994841
292,3717,3.0,1017364587
305,49651,4.0,1520462154
111,110771,4.5,1516154905
215,7361,3.5,1260908837
159,6377,4.5,1508640358
51,4464,4.0,1230930939
469,1097,4.0,965333419
391,904,5.0,1032649224
391,2028,2.0,1030824520
64,2617,3.5,1161521136
292,1291,4.5,1265680458
391,912,5.0,1030827662
417,187541,3.0,1530384925
287,3033,4.0,1110230672
568,50,5.0,1243576177
575,2583,4.0,926510262
64,1405,4.0,1161565633
428,5900,2.0,1111524895
577,608,3.0,945966702
287,5630,1.0,1110230614
577,2476,3.0,945966506
265,3260,4.0,965316522
111,50872,3.0,1516223064
469,2094,2.0,965335868
256,6586,4.0,1446581061
57,648,4.0,965795589
428,1127,2.5,1111523266
391,3267,5.0,1030944221
428,44,2.0,1111623964
6,553,5.0,845553559
57,2429,1.0,972175536
376,2011,5.0,1364994564
323,300,2.5,1422640120
140,5418,4.0,1024682814
465,3681,4.0,959895645
266,1093,4.0,944940340
359,2987,3.5,1198112808
575,2505,3.0,926510311
563,112552,4.5,1448077006
51,3082,3.5,1230932124
465,1092,4.0,959896322
187,37733,4.0,1161849878
332,1270,4.0,1352672326
428,1748,4.0,1111488945
18,5952,3.5,1455209677
292,1676,3.0,990062689
222,70565,4.5,1391352889
534,53972,3.5,1459787998
352,83134,4.0,1493675013
140,6297,3.0,1067987036
585,3362,4.0,1307581877
428,2959,4.0,1111487765
517,4973,3.0,1487957313
382,78499,5.0,1515162656
582,115617,3.5,1446794168
563,3969,2.5,1448749307
352,117529,3.0,1493920235
534,44191,4.0,1459787997
140,246,3.0,949666758
534,7991,4.0,1459787997
118,2918,4.0,944923989
69,356,4.0,1021643709
310,6979,3.0,1078649972
18,2571,4.5,1455209654
391,2078,5.0,1032389665
287,50,3.5,1110230077
371,4247,4.0,1407692060
381,48,3.0,1165976148
323,474,3.0,1422640292
290,326,4.0,974942857
346,534,2.5,1094645880
381,27706,3.5,1164876995
279,109374,4.5,1506395982
469,928,3.0,965662034
111,45672,3.0,1516141245
517,1610,0.5,1487957815
517,45447,0.5,1488397953
376,849,3.5,1364932717
140,587,3.5,1085569696
514,6821,3.0,1536466394
18,1136,4.5,1455210625
18,235,4.5,1455529905
140,317,4.0,949667371
140,43396,4.0,1166645387
331,134130,4.0,1537157864
109,288,5.0,841106621
514,4533,3.0,1534086379
534,1831,3.5,1459795378
577,2529,5.0,945967015
528,150,4.0,1391736830
111,1060,1.0,1518640833
457,2858,3.0,993610516
256,103253,3.5,1446581444
569,344,4.0,849190609
381,364,4.0,1164877278
57,671,3.0,965796904
469,2987,2.0,965335273
415,141,4.0,1382470382
517,4963,0.5,1487958104
51,919,2.0,1230932502
391,1729,2.0,1030824777
51,1991,3.0,1230931352
534,122900,3.0,1459787996
305,80219,5.0,1460222316
47,1961,4.0,1496205246
7,4246,2.0,1110855253
305,115713,5.0,1460303337
140,1097,4.0,942841866
534,113532,3.5,1459787995
109,500,3.0,841107538
391,110,5.0,1030945408
111,1895,4.0,1517441190
517,66097,1.0,1487955821
57,1049,3.0,965795615
352,3863,4.0,1493673735
469,3070,4.0,965335721
428,3052,4.5,1111487690
577,316,2.0,945965886
